p,r2_train,rmse_train,mae_train,r2_test,rmse_test,mae_test,model,dataset
0.3565830594865191,0.3743155438942611,1.629190151601916,1.330022414241142,0.38346425598313505,1.6126363815847993,1.3144032461272623,Additive,intron.30C
0.3565830594865191,0.5736912963698434,1.31962592884088,1.0358558084133884,0.5675641518987846,1.323971462740399,1.0376452745742786,Pairwise,intron.30C
0.3565830594865191,0.9566602715129291,0.4684418667417302,0.30877305113775205,0.6659047289926658,1.1664949103904034,0.9226016760541358,MEI,intron.30C
0.3565830594865191,0.9737236996472832,0.348301797910464,0.21458005352916587,0.6960758016947174,1.0964220581449036,0.8530467032734618,VC,intron.30C
0.3565830594865191,0.7889979728065939,0.9241512495646781,0.6982224071342163,0.6861655262959938,1.1185162644626405,0.8654993837317113,CN,intron.30C
0.3565830594865191,0.892247139959425,0.674833634328763,0.5096985217246827,0.6837526773889123,1.118132633818769,0.8710468839144945,LER,intron.30C
0.3565830594865191,0.3843003370876752,1.6140484426944484,1.3133725237647298,0.3752216682337848,1.625133464275486,1.324610932753538,Additive,intron.30C
0.3565830594865191,0.578157189097482,1.3092034815337037,1.028843096513913,0.5658979087605586,1.3273278559188229,1.0427439572421549,Pairwise,intron.30C
0.3565830594865191,0.956952889212711,0.46770350032779123,0.30880251369367123,0.6677805444039511,1.1624933348761666,0.9195655078920567,MEI,intron.30C
0.3565830594865191,0.9750422376485063,0.34064523630690546,0.2097524150003744,0.6941549594230679,1.099395493868476,0.8544598599330667,VC,intron.30C
0.3565830594865191,0.7861151083480048,0.9303679959248791,0.704478610151214,0.684958365946561,1.1186267981110305,0.8665723674135545,CN,intron.30C
0.3565830594865191,0.8999550454962619,0.6533163267268174,0.4902552642279458,0.6831005207564522,1.118784671552211,0.8686190573595428,LER,intron.30C
0.3565830594865191,0.38197660899819563,1.61685188628371,1.3170890781226912,0.3787457788388955,1.6141537624213487,1.3164374277961466,Additive,intron.30C
0.3565830594865191,0.5744252671308714,1.3153023459461475,1.0323788507986986,0.5689780796039916,1.3192449008649068,1.0371623166157102,Pairwise,intron.30C
0.5941525299884314,0.9728923581372427,0.36602829948460575,0.22753048516636973,0.7057864827956661,1.0884257436123466,0.8537662173454571,MEI,intron.30C
0.5941525299884314,0.9735063407355711,0.3484089870294578,0.21319987161098308,0.7182377046417299,1.0550739327272056,0.818429476432211,VC,intron.30C
0.5941525299884314,0.7741006745176492,0.9549302818009023,0.7247469988440083,0.704840955117432,1.0854191842419043,0.8386831370319041,CN,intron.30C
0.5941525299884314,0.8998683435566649,0.6513625216060994,0.487503787615592,0.7074393209881077,1.0749044600522282,0.8363789143502448,LER,intron.30C
0.5941525299884314,0.3797310327330247,1.6196237037990613,1.3190549435709582,0.3815804162541463,1.6141345946934722,1.315370087670469,Additive,intron.30C
0.5941525299884314,0.5740600219101237,1.3168509849781602,1.0342639392282673,0.5699175343281816,1.3234253365224244,1.036080124891794,Pairwise,intron.30C
0.5941525299884314,0.9732462186334372,0.3640555971172704,0.22731249253302185,0.7023092028128475,1.0948395899655354,0.8595191297467946,MEI,intron.30C
0.5941525299884314,0.9732130838831926,0.3498569176011063,0.21634471484156562,0.71512272899134,1.0616582145141562,0.821533008788988,VC,intron.30C
0.5941525299884314,0.7727730717574197,0.9570908989815218,0.7276269290140477,0.7007452386618321,1.0935981459606783,0.8444392967484147,CN,intron.30C
0.5941525299884314,0.9030361273095328,0.6403482993987026,0.47894693644602127,0.7017385250136863,1.0862554176128656,0.8436525497698393,LER,intron.30C
0.5941525299884314,0.3797200477801299,1.6163827789927865,1.3160377446417593,0.37970139147090665,1.6131294134693561,1.3145920729235787,Additive,intron.30C
0.5941525299884314,0.5737518154836306,1.315412758163433,1.0312352621233496,0.5701552425048012,1.3213099647528554,1.039457784647273,Pairwise,intron.30C
0.5941525299884314,0.9729129401004816,0.36703870151368545,0.22847800413467467,0.7021114237197646,1.0886444666122905,0.8533309816150504,MEI,intron.30C
0.5941525299884314,0.9720807862290378,0.3575873550372221,0.22040997698617765,0.7154802842199731,1.0552382716435966,0.8168694570766905,VC,intron.30C
0.5941525299884314,0.7745194896860771,0.9566354557387362,0.7269616299065716,0.7011015187992453,1.0853940696439535,0.8365165627451074,CN,intron.30C
0.5941525299884314,0.9023351566616559,0.6453230041056978,0.48305309005530606,0.702494131155688,1.0790133522080496,0.8351095600155638,LER,intron.30C
0.5941525299884314,0.3817440174160861,1.6205672886476696,1.320508624545089,0.3775919535219252,1.6082068275433437,1.3086101712250773,Additive,intron.30C
0.5941525299884314,0.5757982545808132,1.3173851260487683,1.0343129273442293,0.5689259372946268,1.315513327669095,1.031970017273574,Pairwise,intron.30C
0.99,0.9834378619373239,0.2820117400598316,0.16587432655829018,0.7275543402769539,1.0436543718911195,0.8214817568534263,MEI,intron.30C
0.99,0.9709184499124961,0.361925487737226,0.22367040098900373,0.7343088466555835,1.0280079279794134,0.8029310713436564,VC,intron.30C
0.99,0.769923585791132,0.9618878611708155,0.7320489291525994,0.7173164450927776,1.0641632069343887,0.8261376205833046,CN,intron.30C
0.99,0.920933695656984,0.5833257463941871,0.43203460079430117,0.7218770101637684,1.0516527813777152,0.8114557248136011,LER,intron.30C
0.99,0.37994298198161136,1.6184144291957288,1.3185067672748876,0.41404122660010484,1.5923228161067668,1.3024387965682527,Additive,intron.30C
0.99,0.5742619791716538,1.3155952254813617,1.0320620427878728,0.5601475475891466,1.3459940944439632,1.0675078789225225,Pairwise,intron.30C
