d,n,emp_cor,pred_cor,d_jittered,seq
6,47300168.0,0.0866757506042632,0.08190476819402485,6.0181452242112226,11101101
6,47300252.0,0.08225859555217879,0.07504868748546936,6.031054091607736,11101110
7,141900534.0,-0.0007189010564690835,0.0014755390538694778,7.020525468086634,11101111
4,5255552.0,0.19002819489009717,0.17886773530478609,3.9904956202586725,11110000
5,15766686.0,0.08233675672900757,0.08088927341639512,4.910704669414461,11110001
5,15766764.0,0.06050920355987674,0.06468869396142737,4.916812284322425,11110010
6,47300150.0,-0.023170356095681886,-0.02063500703474395,6.008359967517948,11110011
5,15766752.0,0.057730335751791685,0.05368854399363633,4.964364712019499,11110100
6,47300188.0,-0.024612268902895026,-0.02012769706382809,5.967012229706808,11110101
6,47300154.0,-0.029587280125969746,-0.025676278252321768,5.960832491852977,11110110
7,141900324.0,-0.10404166429705208,-0.09949567424291332,7.051991088256024,11110111
5,15766726.0,0.12356921396911356,0.11327922824170066,4.972406596739024,11111000
6,47300160.0,0.02595070852880656,0.028289337867900142,6.003426446295782,11111001
6,47300068.0,0.01929024110304278,0.02174858371329876,6.024866656199177,11111010
7,141900628.0,-0.06480753223119695,-0.06046676982210907,6.970355235114666,11111011
6,47300142.0,0.04249769021901236,0.03852589309109667,5.995801713979528,11111100
7,141900496.0,-0.03916937232844192,-0.03462863448355571,7.005975302122963,11111101
7,141900536.0,-0.04111971870050704,-0.038514556649174164,6.946021601895696,11111110
8,425701592.0,-0.11755419910972922,-0.11211625837878571,8.02233484571871,11111111
